komentar,sentimen
"Kecewa!! Karena sy telah melakukan transaksi transfer saldo gopay ke m-banking namun sudah 2 hari saldo di atm belum bertambah namun saldo gopay sudah terpotong,sudah melakukan komplain di custamer service tapi feedbacknya hanya di suruh nunggu tanpa di kasih solusi atau bantuan lainnya !! Mohon unt...Ulasan LengkapKecewa!! Karena sy telah melakukan transaksi transfer saldo gopay ke m-banking namun sudah 2 hari saldo di atm belum bertambah namun saldo gopay sudah terpotong,sudah melakukan komplain di custamer service tapi feedbacknya hanya di suruh nunggu tanpa di kasih solusi atau bantuan lainnya !! Mohon untuk segera di feedback karena nominalnya tidak sedikit thanks",negatif
"Kecewa!!! Pdahal pakai apk gojek udh lama dn saya langganan bgt pke goride ...semenjak kejadian beli di gopulsa saya kecewa! Saldo gopay saya ke tarik 50k tapi pulsa saya belum masuk juga !udh komplain ke cstmr gojek bebrp kali di tanggepinnya lama, dan di tanggepin ktanya sukses sruh ke tri krna ke...Ulasan LengkapKecewa!!! Pdahal pakai apk gojek udh lama dn saya langganan bgt pke goride ...semenjak kejadian beli di gopulsa saya kecewa! Saldo gopay saya ke tarik 50k tapi pulsa saya belum masuk juga !udh komplain ke cstmr gojek bebrp kali di tanggepinnya lama, dan di tanggepin ktanya sukses sruh ke tri krna kendala ya di tri,ke store tri yg di Bintaro ktanya emg gagal dn sudh di kmbaliakn ke gojek .Dn ada SMS ya dri tri.Tlfn lagi cs gojek sruh krim SMS ygdritrike emailsudh dikrimtunggu1x24blm da kbr jg!!!",negatif
"Kecewa, sebenarnya app ini bagus, tapi asal isi saldo GoPay, belum lagi terpakai, tiba-tiba saldo saya berkurang karena transaksi yang tidak saya ketahui. Mohon diperbaiki",negatif
"Kecewa.. Kalau bukan karna prakerja gk kudownload ni aplikasi.. Nyesel nyambung ke gopay, mending kemarin kusambung ke ovo.. Lama cair insentifnya.. Bangsat. Ngasih bintang 1 pun gak ikhlas sebenarnya..",negatif
Kecewa... Banyak resto favorit yang di hilangkan atau di tutup... Alasan karena cuman gak mau gabung go biz... Mending pindah aplikasi sebelah,negatif
Kecurangan yg sangat jelas...masak saya hitung total dari harga nya gk sama.. Terpaut jauh.. Buat yg mau order gofood sebaiknya di cek lebih dulu.. Cek harga estimasi nya... Sesuai ap gk sama total harga yg tercantum,negatif
"Kejadian tadi malam saya order goride,,,,saya nunggu costumer di titik jemput tapi lama sekali Setelah datang,,si driver bilang klo aplikasi minta vermuk dan harus cari tempat yg terang padahal saya sedang buru2 Untuk aplikator dievaluasi lagi soal vermuk karena itu tidak hanya merugikan driver tp j...Ulasan LengkapKejadian tadi malam saya order goride,,,,saya nunggu costumer di titik jemput tapi lama sekali Setelah datang,,si driver bilang klo aplikasi minta vermuk dan harus cari tempat yg terang padahal saya sedang buru2 Untuk aplikator dievaluasi lagi soal vermuk karena itu tidak hanya merugikan driver tp jg saya sebagai costumer karena memakan waktu untuk menunggu driver Untuk driver tetap semangat",negatif
Kelemahan di aplikasi ini ketika mau upgrade ke gopay plus sangat sulit sekali.sudah mecoba beberapa kali hasil foto ktp tetap saja buram..kalo bisa di ganti aja dengan scan wajah untuk fitur foto ktp plus orangnya...,negatif
"Kemarin pesen go food,,,jarak 2 km cuma 4 rebu,,,sekarang jadi 10 rebu...",negatif
"Kembalikan akun saya, karena ada uang 60 ribu di dalamnya, Aplikasi maling , semaunya keluarin akun . Bagi kalian hati hati kalau taruh gopay di aplikasi ini, karena akun anda bisa keluar dan kemudian tidak terdeksi lagi untuk masuk.",negatif
"Kenapa ,saat mesen makanan drivernya bilang ""mas ,ada kesalahan teknis jadi di cancel ya"" tiba•À? saya keluar dari akun gojek saya , tolong kenapa ini !!",negatif
"Kenapa abis di upgrade jadi malah membingungkan. Kebanyakan tampilan promo yg menurut saya useless & annoying. Malah fitur riwayat pemesanan hilang entah kemana. Ketika pesen lebih dari 1 order, jadi bingung. Mau ngasih rating ke driver tiba2 aplikasi terhenti/keluar sendiri. Kenapa sih bikin inovas...Ulasan LengkapKenapa abis di upgrade jadi malah membingungkan. Kebanyakan tampilan promo yg menurut saya useless & annoying. Malah fitur riwayat pemesanan hilang entah kemana. Ketika pesen lebih dari 1 order, jadi bingung. Mau ngasih rating ke driver tiba2 aplikasi terhenti/keluar sendiri. Kenapa sih bikin inovasi, tapi malah bikin ribet. Knp ngg kembali ke tampilan yg dulu awal2. Jauh lebih simple & easy to use",negatif
Kenapa akhir akhir ini kalau saya order gocar yg datang taxi Bluebird ya ? Apakah ada indikasi monopoli usaha di sini antara gojek dengan Bluebird ? Padahal tombol pilihan sudah berbeda antara gocar dengan go-blue .. saya kecewa kalau seperti ini .. karna saya juga pernah di kecewakan oleh driver ta...Ulasan LengkapKenapa akhir akhir ini kalau saya order gocar yg datang taxi Bluebird ya ? Apakah ada indikasi monopoli usaha di sini antara gojek dengan Bluebird ? Padahal tombol pilihan sudah berbeda antara gocar dengan go-blue .. saya kecewa kalau seperti ini .. karna saya juga pernah di kecewakan oleh driver taxi Bluebird ..,negatif
Kenapa akhir2 ini sy kl order titik antar selalu berubah sendiri ya? Padahal sebelum pesan go food titik antar sudah benar. Setelah pesanan diconfirmasi titik antarnya berubah. ada cashback dr pembayaran juga beberapa sampai sekarang tidak masuk.padahal app sudah update.mohon bantuannya.,negatif
Kenapa aku kan di no 70 tapi ada nya 71 sama 69  saya mau pindah aja ke grab ......,negatif
"Kenapa akun gojek saya bisa di blokir, alasan ada transaksi tidak wajar pdhal belum melakukan transaksi apa apa lagi, mohon penjelasannya dari pihak gojek. Terimakasih.",negatif
"Kenapa akun gojek saya sedang proses upgrade teruss kapan selesai , saaya mau tranfer ke rek bank !!",negatif
"Kenapa akun gopay saya di blokir.. Di situ tertulis "" Gopay kamu tidak dpt berfungsi akibat adanya transaksi yg tidak wajar "".. Padahal saya baru melakukan transaksi dari prakerja ke rekening saya.. Lgsg di blokir.. Tolong solusinya secepatnya..",negatif
"Kenapa akun gopay saya diblokir? Padahal gak ada transaksi apapun, tapi dibilang ada transaksi yg tidak wajar??? Akun sy di hack org maksudnya?? Disuruh update aplikasi, ternyata uda di update. Lalu apalagi?",negatif
Kenapa akun gopay saya terblokir ? Dan pengguna lainnya juga mengeluh hal yg sama ?,negatif
Kenapa apk gojek saya tidak bisa digunakan ya?saya sudah email ke gojek tapi tidak ada solusi.saya mau byr pay latter tidak bisa dari apk nya tapi dikenakan denda terus bagaimana ini?,negatif
"Kenapa aplikasi gojek skrng makin gk jelas,,, setiap pesen go food slalu server sibuk udh 1 bulan gini,, sibuk ngapain,,, sbnrnya knapa,, udh top up gopay jg sama aja sibuk jg.",negatif
Kenapa aplikasi saya gak bisa buat pesan go ride dan gocar? Padahal saya mau kerja.. Biasanya bisa hlo?!,negatif
Kenapa aplikasi saya tidak menangagapi terus dan tidak bisa memesan goride. Padahal sudah saya perbaharui aplikasi nya terimakasih.,negatif
"Kenapa biaya ongkir nya bisa lebih mahal dari barang yang di beli, biaya ongkir nya bisa 2xlipat dari harga barang yang di beli, padahal jarak nya tidak terlalu jauh, cuma menghabiskan durasi 10 menit. Tolong dong ongkir nya jangan terlalu mahal dari barang yang di beli. Kalau begitu Ini bukan memba...Ulasan LengkapKenapa biaya ongkir nya bisa lebih mahal dari barang yang di beli, biaya ongkir nya bisa 2xlipat dari harga barang yang di beli, padahal jarak nya tidak terlalu jauh, cuma menghabiskan durasi 10 menit. Tolong dong ongkir nya jangan terlalu mahal dari barang yang di beli. Kalau begitu Ini bukan membantu/meringankan konsumen tapi melainkan menyusahkan konsumen. Tolong dong biaya ongkir nya di perkecilkan.",negatif
"Kenapa ga bisa daftar yaa kode nya mau masuk, udah di kirim ulang juga tetep sama ga bisa??? -_-",negatif
"Kenapa gak bisa transfer ke rekening .. padahal udah diisi gopaynya ... mau di tarik uangnya juga gak bisa, saya mau transfer ini, tolong dong gojek.",negatif
"Kenapa gk ada gopay, gk ada gocar. Dan kenapa mau mesen go ride peta nya malah di tiongkok???",negatif
"Kenapa go plus saya masih dalam proses padahal udah dari semallam sekitaran 10 jam yg lallu, masih belum ada pemberitahuan,.. tolonglah di percepat",negatif
"Kenapa gojek belum juga hadir di pasman barat, banyak yg membutuhkan gojek di sini",negatif
"Kenapa gojek saya tidak bisa terpakai, tulisannya selalu ada pemakaian yang tidak biasa sdh email ke gojek ndk ad respon bagaiamana nih kerja kalian",negatif
Kenapa gopay gua diblokir ? Padahal udah upgrade gopay plus kenapa masih diblokir?,negatif
"Kenapa gopay nggak masuk"" udah di tf tapi nggak masuk sama kali saldo saya sudah berkurang, nggak bagus tolong diperbaiki dengan BENAR!",negatif
Kenapa gopay saya di blokir padahal saya biasa bayar tagihan lewat gopay . Aplikasi gk jelas asuuu,negatif
Kenapa gopay saya hilang ya kan cuman ganti nomer aja...hadeh Parah...baru beli kemaren padahal,negatif
Kenapa hari minggu ongkir jadi mahal banget beda sama hari biasa...pesen gofood ongkir yang deket malah jauh lebih mahal dari yang jauh...MAKIN GAK JELAS NI GOJEK...,negatif
Kenapa harus di blok gopay saya ... Kalau mau ngeblok tolong dong jangan sepihak.. Giliran di suruh buka blokan ga di tanggapin.. Kalau gtu sekalian aja aplikasi nya jangan di buka semua..saya ke cewa,negatif
"Kenapa ketika saya upgrade ke gopay plus susah sekali, mohon bantuanya terimakasih.",negatif
"Kenapa memaksa otomatis apps pembayaran paylater? Saya tidak ingin pakai paylater bangsat itu, kenapa harus ada biaya langganan bangsat?",negatif
"Kenapa minta kode OTP, seratus kali, di situ kata tunggu trus, app apa ini, bohongin biar paket nya di sedot, , apa ini , tadi suka banget, eh sekarang malah membingu kan , kaninia, makan tu kode OTP mu itu biar nyaho kamu, app apa ini,, saite",negatif
Kenapa nomor rekening saya tidak ditemukan saat mau melakukan penarikan,negatif
Kenapa ongkir gofood mahal banget ! Apa karna pandemi ini,negatif
Kenapa ongkir Gofood mahal banget sekarang dan tidak ada lagi dapat vocer gratis..padahal vocer itu bisa membantu juga..yg biasanya mesan makanan digofood sekarang gk lg ongkirnya mahal banget..bagi donh vocer gratisnya..,negatif
"Kenapa pada saat saya ingin pesan gocar selalu tidak bisa,tiba tiba ada tulisan ""peta tidak di temukan"" selalu saja begitu,bikin saya emosi pdhl saya lagi buru•À? mau berangkat tapi tidak berfungsi apk ini",negatif
"Kenapa pay later ga bisa sih,padahal saya rutin menggunakan aplikasi gojek,udah di upgrade juga.transaksi saya udah banyak tapi masih aja belum selesai pengecekannya.",negatif
"Kenapa paylater gak bisa dipakai lagi,cuma nyuruh update2 padahal udh di update tetep gak bisa,terus apa gunanya paylater???pajangan???hapus aja kalau gitu",negatif
"Kenapa paylater gua d blokir? Di suruh update aplikasi,,ni aplikasi udah gua update tpi tetap aja sma,,yaelah pindah semua ke grab yok",negatif
Kenapa paylater kaga bisa dipake ? Applikasi sudah di update terbaru dan tidak punya hutang paylater,negatif
KENAPA PAYLATER SAYA KE BLOCKED? PADAHAL BAYAR TEPAT WAKTU!!!!!!!,negatif
Kenapa paylaterku tidak bisa digunakan? Sebelumnya belum prnah makai sama sekali kok tiba2 terblokir. Sdh diupgrade juga . Tidak bermanfaat,negatif
Kenapa pihak Go-Jek menutup. Aplikasinya di beberapa Indonesia Kadiahan drever. Nya yg. Kehilangan perkerjak an,negatif
"Kenapa proses upgrage saya lama sekali , padahal saya sedang butuh",negatif
"Kenapa rekan-rekan saya bisa menggunakan paylater sedangkan saya tidak bisa padahal sudah saya update terus ini aplikasinya, jangan pilih kasih ke sesama custamer!!!",negatif
Kenapa saya ga bisa pakai payleter lagi walaupun saya terlambat membayar dan kena denda kan saya tetep membayar jugaa,negatif
Kenapa saya gagal terus mengupgrade GoPay+? Padahal sudah sesuai arahan,negatif
KENAPA SAYA INI GA BISA PAKAI PAYLATER LAGI JEK?? PADAHAL SUDAH UPDATE,negatif
Kenapa saya mau naik/pesen go bike kok gk tersedia.malah nyambungnya ke go car. Saya kecewa dengan aplikasi ini. Coba saja klu di ulasan bisa mengirim bukti foto/vidio buat barang bukti klu aplikasi ini tidak memuasakan...,negatif
"Kenapa saya mau pengajuan hapus akun ribet sekali, padahal udah di email baik""",negatif
"Kenapa saya mau pesan gofood selalu "" server sedang sibuk mlu......!!!!!!!!",negatif
kenapa saya pesan gocar yg datang BB ? saya bukan pilih2 unit dan driver.. cuma saya senang klw yg datang sesuai pesanan konsumen.. maaf saya kecewa..,negatif
kenapa saya pesan goshop berkali kali enggak bisa bilangnya pengemudi padat merayap trus saya disuruh coba beberapa saat lagi. q coba berkali kali besoknya juga sama. padahal lagi keadaan genting begni mengecewakan!!,negatif
"Kenapa saya saat login malah keluar ""Kami telah menerima banyak permintaan"" nah saya tunggu Ampe 2hari kok saya login masih aja kek gitu,mau lu apaan sini lapangan lebar Ajg!",negatif
"Kenapa saya susah masuk ny ya..mlah keluar tulisan 'kami terlalu bnyak trima permintaan"" apa.an nih mksd nya,,",negatif
Kenapa saya tdk bisa memesan gofood!? Makin hari makin nggk nge sama app ni,negatif
"Kenapa saya tidak bisa pesan go food yaa,ga Nemu resto terus,anehhh ni apk",negatif
"Kenapa saya tidak bisa update ke go plus., tolong lh., jangan asal menolak permintaan upgrade.,",negatif
Kenapa sekarang ongkos jadi melambung tinggi??? Makin lama makin jelek qualitas gojek  Ga konsisten !!! Kepada PT GI Mohon kebijaksanaan nya,negatif
"Kenapa sekarang, hampir setiap saya pesan selalu dapat yg jauh2 drivernya, pdhal ada yg dkt2 di lokasi saya, tolong dong di perbaiki sistem nya. Trus setiap kali mau pesan GO-JEK, peta saya selalu di lampung, pdhal saya di SULUT. Tolong perbaiki GPS nya.",negatif
Kenapa semenjak psbb sampai new normal goride saya tidak bisa digunakan ? Padahal disini sudah banyak goride tapi untuk layanan goride kenapa tidak bisa dipakai ?,negatif
"Kenapa setelah upgrade , buka di menu tagihan (listrik dll) jadi ngelag ya ? Jadi ga bisa jalan.. mohon bantuannya dan mohon diperbaiki",negatif
"Kenapa setiap kali ada komplain dari pengguna, tidak ada responsif yang baik dari pihak pengelola, mohon diperbaiki ya",negatif
Kenapa sih kalo saya mau pesen goride gak bisa2.. Malah kembali ke beranda sendiri.. Di ulang•À? tetep aja gak bisa..,negatif
kenapa sih sekarang tidak bisa batalkan pesanan karena itu jadi sangat menyulitkan,negatif
"Kenapa skrg tiap buka aplikasinya gk ada menu gosend tiap sy mau gosend hrs sy uninstal dl baru ada aplikasi gosend begitu terus, knp begitu ribetnya ya? Apakah yg salah? Upgrade donk",negatif
"Kenapa tiba"" akun gojek saya dibekukan ....ini gimana sih ,padahl insentif prakerja saya masih diakun itu ,knp tiba"" dibekukan ..tolong dong pihak gojek perbaiki sistemnya",negatif
Kenapa tiba•À? nomor saya diblokir dari gojek ya waktu saya mau isi gopay. Padahal saya tidak melakukan transaksi apapun sejak terakhir tahun kemarin melalui gopay dan dulu sah•À? aja tolong diperbaiki kesalahan pada nomor saya!!,negatif
"Kenapa tiket presale cinepolis yang saya beli lewat gotix tiba tiba menghilang dari menu tiket saya,padahal saya belum menggunakan karena masih tutup dn berlaku sampai januari. Saya punya bukti screenshoot pembelian saya",negatif
"kenapa tombol login Facebook nya nggak ada??!!....ngga ada respon nih, gimana solusinya.saya bru saja ganti hp,makanya download lagi,pas mau masuk cuma ada tulisan login dan daftar!tolong pertanggungjawaban",negatif
"Kenapa transfer ke bank dan scan barcode merchant melalui gojek suka bermasalah, jelas jelas transaksi berhasil saldo gopay sudah terpotong tapi di cek belum masuk, semoga bisa diperbaiki lagi demi kenyaman cs. Terimakasih",negatif
Kenapa udah 2 hari upgrade saya atas nma jawahir belum di proses kasi bintang 1 dulu jika sudah terupgrade ke go plus..baru bintang 5,negatif
Kenapa Upgrade gopayplus slalu gagal.. sudah saya coba berkali kali tidak bisa..,negatif
Kenapa ya kok gopay saya keblokir jadi nyesel dah beli gopay malah gak bisa di gunain tolong beri solusi nya agak gopay bisa di pakai lagi .,negatif
Kenapa ya kok sekarang ojek motor gak ada di aplikasi nya...kan sangat di perlukan ojek motor nya...tolong dong diaktifkan lagi ojek motor nya..makasih ,negatif
"Kenapa ya sekarang kalo dapet driver selalu jauh dan tak pernah dapet driver yang Deket apa lagi kalo pesen gofood itu pasti dapetnya dari driver ke resto jaraknya 1-2 km dan kadang juga susah dapet drivernya, gimana ini yang katanya karya anak bangsa kalo nyari drivernya aja susah banget",negatif
Kenapa ya skr tuh pesen gofood tuh susah bgt.. driverny gbs di hubungii.. nunggu pesanan lama apa di ambil apa ngga nya kaga tauuu.... biasa ny driver nya suka respon balas chat ... ini malah ngacooo. Smpe berapa kali di batalin...... knpa bisa kaya gini ya...,negatif
Kenapa yah apk gojek sekarang jadi tambah aneh. Saya pesan gosend ga bisa katanya d suruh aktifin lokasi. Padahal lokasi saya selalu aktif Gps juga selalu on. Jadi bikin ga nyaman aja Tolong donk d perbaiki,negatif
"Kepada Gojek Indonesia sebaiknya pertimbangkan kembali kerjasama dengan PAYLATER, saya sangat kecewa dengan bunga yg sangat mencekik, saya hanya menggunakan paylater 75.000 dan karena wabah covid baru bisa bayar sekarang, gilanya saya harus bayar 195.700. Jancuk, kena jebakan!!",negatif
